Gene.ID,Cluster
HORVU.MOREX.r3.3HG0239660,Cluster 7
HORVU.MOREX.r3.3HG0239980,Cluster 7
HORVU.MOREX.r3.3HG0240640,Cluster 7
HORVU.MOREX.r3.3HG0241000,Cluster 7
HORVU.MOREX.r3.3HG0241900,Cluster 7
HORVU.MOREX.r3.3HG0243110,Cluster 7
HORVU.MOREX.r3.3HG0243610,Cluster 7
HORVU.MOREX.r3.3HG0245400,Cluster 7
HORVU.MOREX.r3.3HG0245440,Cluster 7
HORVU.MOREX.r3.3HG0245590,Cluster 7
HORVU.MOREX.r3.3HG0245610,Cluster 7
HORVU.MOREX.r3.3HG0247430,Cluster 7
HORVU.MOREX.r3.3HG0252810,Cluster 7
HORVU.MOREX.r3.3HG0256420,Cluster 7
HORVU.MOREX.r3.3HG0265140,Cluster 7
HORVU.MOREX.r3.3HG0266950,Cluster 7
HORVU.MOREX.r3.3HG0267290,Cluster 7
HORVU.MOREX.r3.3HG0267770,Cluster 7
HORVU.MOREX.r3.3HG0268430,Cluster 7
HORVU.MOREX.r3.3HG0270240,Cluster 7
HORVU.MOREX.r3.3HG0270460,Cluster 7
HORVU.MOREX.r3.3HG0270800,Cluster 7
HORVU.MOREX.r3.3HG0278140,Cluster 7
HORVU.MOREX.r3.3HG0278190,Cluster 7
HORVU.MOREX.r3.3HG0278630,Cluster 7
HORVU.MOREX.r3.3HG0279760,Cluster 7
HORVU.MOREX.r3.3HG0280500,Cluster 7
HORVU.MOREX.r3.3HG0280930,Cluster 7
HORVU.MOREX.r3.3HG0281110,Cluster 7
HORVU.MOREX.r3.3HG0281260,Cluster 7
HORVU.MOREX.r3.3HG0281340,Cluster 7
HORVU.MOREX.r3.3HG0282640,Cluster 7
HORVU.MOREX.r3.3HG0283580,Cluster 7
HORVU.MOREX.r3.3HG0283700,Cluster 7
HORVU.MOREX.r3.3HG0283720,Cluster 7
HORVU.MOREX.r3.3HG0285110,Cluster 7
HORVU.MOREX.r3.3HG0285900,Cluster 7
HORVU.MOREX.r3.3HG0286080,Cluster 7
HORVU.MOREX.r3.3HG0287070,Cluster 7
HORVU.MOREX.r3.3HG0287630,Cluster 7
HORVU.MOREX.r3.3HG0287850,Cluster 7
HORVU.MOREX.r3.3HG0288470,Cluster 7
HORVU.MOREX.r3.3HG0288480,Cluster 7
HORVU.MOREX.r3.3HG0290130,Cluster 7
HORVU.MOREX.r3.3HG0290780,Cluster 7
HORVU.MOREX.r3.3HG0291910,Cluster 7
HORVU.MOREX.r3.3HG0294590,Cluster 7
HORVU.MOREX.r3.3HG0295020,Cluster 7
HORVU.MOREX.r3.3HG0295500,Cluster 7
HORVU.MOREX.r3.3HG0295980,Cluster 7
HORVU.MOREX.r3.3HG0296420,Cluster 7
HORVU.MOREX.r3.3HG0297360,Cluster 7
HORVU.MOREX.r3.3HG0297620,Cluster 7
HORVU.MOREX.r3.3HG0298680,Cluster 7
HORVU.MOREX.r3.3HG0299080,Cluster 7
HORVU.MOREX.r3.3HG0299650,Cluster 7
HORVU.MOREX.r3.3HG0299690,Cluster 7
HORVU.MOREX.r3.3HG0300120,Cluster 7
HORVU.MOREX.r3.3HG0300600,Cluster 7
HORVU.MOREX.r3.3HG0301110,Cluster 7
HORVU.MOREX.r3.3HG0302090,Cluster 7
HORVU.MOREX.r3.3HG0302230,Cluster 7
HORVU.MOREX.r3.3HG0302620,Cluster 7
HORVU.MOREX.r3.3HG0302750,Cluster 7
HORVU.MOREX.r3.3HG0303210,Cluster 7
HORVU.MOREX.r3.3HG0304380,Cluster 7
HORVU.MOREX.r3.3HG0304390,Cluster 7
HORVU.MOREX.r3.3HG0306270,Cluster 7
HORVU.MOREX.r3.3HG0306430,Cluster 7
HORVU.MOREX.r3.3HG0307040,Cluster 7
HORVU.MOREX.r3.3HG0308290,Cluster 7
HORVU.MOREX.r3.3HG0308630,Cluster 7
HORVU.MOREX.r3.3HG0310480,Cluster 7
HORVU.MOREX.r3.3HG0311740,Cluster 7
HORVU.MOREX.r3.3HG0311780,Cluster 7
HORVU.MOREX.r3.3HG0311790,Cluster 7
HORVU.MOREX.r3.3HG0312140,Cluster 7
HORVU.MOREX.r3.3HG0313090,Cluster 7
HORVU.MOREX.r3.3HG0313560,Cluster 7
HORVU.MOREX.r3.3HG0313780,Cluster 7
HORVU.MOREX.r3.3HG0314010,Cluster 7
HORVU.MOREX.r3.3HG0315590,Cluster 7
HORVU.MOREX.r3.3HG0316030,Cluster 7
HORVU.MOREX.r3.3HG0318380,Cluster 7
HORVU.MOREX.r3.3HG0319990,Cluster 7
HORVU.MOREX.r3.3HG0320000,Cluster 7
HORVU.MOREX.r3.3HG0320050,Cluster 7
HORVU.MOREX.r3.3HG0321580,Cluster 7
HORVU.MOREX.r3.3HG0321640,Cluster 7
HORVU.MOREX.r3.3HG0323580,Cluster 7
HORVU.MOREX.r3.3HG0323750,Cluster 7
HORVU.MOREX.r3.3HG0326160,Cluster 7
HORVU.MOREX.r3.3HG0329310,Cluster 7
HORVU.MOREX.r3.3HG0329430,Cluster 7
HORVU.MOREX.r3.3HG0330070,Cluster 7
HORVU.MOREX.r3.3HG0331020,Cluster 7
HORVU.MOREX.r3.3HG0331080,Cluster 7
HORVU.MOREX.r3.4HG0331910,Cluster 7
HORVU.MOREX.r3.4HG0333350,Cluster 7
HORVU.MOREX.r3.4HG0334010,Cluster 7
HORVU.MOREX.r3.4HG0334480,Cluster 7
HORVU.MOREX.r3.4HG0335910,Cluster 7
HORVU.MOREX.r3.4HG0336160,Cluster 7
HORVU.MOREX.r3.4HG0336180,Cluster 7
HORVU.MOREX.r3.4HG0337000,Cluster 7
HORVU.MOREX.r3.4HG0337040,Cluster 7
HORVU.MOREX.r3.4HG0337200,Cluster 7
HORVU.MOREX.r3.4HG0337740,Cluster 7
HORVU.MOREX.r3.4HG0338620,Cluster 7
HORVU.MOREX.r3.4HG0338640,Cluster 7
HORVU.MOREX.r3.4HG0338910,Cluster 7
HORVU.MOREX.r3.4HG0339390,Cluster 7
HORVU.MOREX.r3.4HG0339400,Cluster 7
HORVU.MOREX.r3.4HG0340040,Cluster 7
HORVU.MOREX.r3.4HG0342720,Cluster 7
HORVU.MOREX.r3.4HG0342800,Cluster 7
HORVU.MOREX.r3.4HG0343680,Cluster 7
HORVU.MOREX.r3.4HG0346230,Cluster 7
HORVU.MOREX.r3.4HG0346810,Cluster 7
HORVU.MOREX.r3.4HG0346860,Cluster 7
HORVU.MOREX.r3.4HG0347000,Cluster 7
HORVU.MOREX.r3.4HG0347360,Cluster 7
HORVU.MOREX.r3.4HG0350830,Cluster 7
HORVU.MOREX.r3.4HG0356870,Cluster 7
HORVU.MOREX.r3.4HG0358180,Cluster 7
HORVU.MOREX.r3.4HG0359060,Cluster 7
HORVU.MOREX.r3.4HG0379610,Cluster 7
HORVU.MOREX.r3.4HG0379700,Cluster 7
HORVU.MOREX.r3.4HG0380120,Cluster 7
HORVU.MOREX.r3.4HG0380330,Cluster 7
HORVU.MOREX.r3.4HG0380790,Cluster 7
HORVU.MOREX.r3.4HG0381750,Cluster 7
HORVU.MOREX.r3.4HG0382910,Cluster 7
HORVU.MOREX.r3.4HG0383230,Cluster 7
HORVU.MOREX.r3.4HG0383400,Cluster 7
HORVU.MOREX.r3.4HG0383630,Cluster 7
HORVU.MOREX.r3.4HG0383820,Cluster 7
HORVU.MOREX.r3.4HG0383890,Cluster 7
HORVU.MOREX.r3.4HG0383900,Cluster 7
HORVU.MOREX.r3.4HG0384620,Cluster 7
HORVU.MOREX.r3.4HG0385780,Cluster 7
HORVU.MOREX.r3.4HG0386490,Cluster 7
HORVU.MOREX.r3.4HG0387510,Cluster 7
HORVU.MOREX.r3.4HG0387550,Cluster 7
HORVU.MOREX.r3.4HG0388400,Cluster 7
HORVU.MOREX.r3.4HG0388840,Cluster 7
HORVU.MOREX.r3.4HG0389310,Cluster 7
HORVU.MOREX.r3.4HG0389730,Cluster 7
HORVU.MOREX.r3.4HG0389790,Cluster 7
HORVU.MOREX.r3.4HG0390740,Cluster 7
HORVU.MOREX.r3.4HG0390960,Cluster 7
HORVU.MOREX.r3.4HG0391040,Cluster 7
HORVU.MOREX.r3.4HG0391260,Cluster 7
HORVU.MOREX.r3.4HG0391400,Cluster 7
HORVU.MOREX.r3.4HG0392480,Cluster 7
HORVU.MOREX.r3.4HG0393390,Cluster 7
HORVU.MOREX.r3.4HG0394990,Cluster 7
HORVU.MOREX.r3.4HG0396130,Cluster 7
HORVU.MOREX.r3.4HG0396540,Cluster 7
HORVU.MOREX.r3.4HG0398060,Cluster 7
HORVU.MOREX.r3.4HG0399990,Cluster 7
HORVU.MOREX.r3.4HG0400000,Cluster 7
HORVU.MOREX.r3.4HG0400710,Cluster 7
HORVU.MOREX.r3.4HG0400780,Cluster 7
HORVU.MOREX.r3.4HG0400980,Cluster 7
HORVU.MOREX.r3.4HG0401250,Cluster 7
HORVU.MOREX.r3.4HG0401500,Cluster 7
HORVU.MOREX.r3.4HG0403480,Cluster 7
HORVU.MOREX.r3.4HG0403700,Cluster 7
HORVU.MOREX.r3.4HG0405990,Cluster 7
HORVU.MOREX.r3.4HG0406650,Cluster 7
HORVU.MOREX.r3.4HG0406980,Cluster 7
HORVU.MOREX.r3.4HG0407530,Cluster 7
HORVU.MOREX.r3.4HG0408180,Cluster 7
HORVU.MOREX.r3.4HG0408800,Cluster 7
HORVU.MOREX.r3.4HG0408980,Cluster 7
HORVU.MOREX.r3.4HG0409440,Cluster 7
HORVU.MOREX.r3.4HG0409490,Cluster 7
HORVU.MOREX.r3.4HG0409510,Cluster 7
HORVU.MOREX.r3.4HG0409520,Cluster 7
HORVU.MOREX.r3.4HG0409590,Cluster 7
HORVU.MOREX.r3.4HG0410030,Cluster 7
HORVU.MOREX.r3.4HG0410620,Cluster 7
HORVU.MOREX.r3.4HG0411110,Cluster 7
HORVU.MOREX.r3.4HG0411460,Cluster 7
HORVU.MOREX.r3.4HG0412120,Cluster 7
HORVU.MOREX.r3.4HG0412340,Cluster 7
HORVU.MOREX.r3.4HG0412490,Cluster 7
HORVU.MOREX.r3.4HG0412650,Cluster 7
HORVU.MOREX.r3.4HG0413890,Cluster 7
HORVU.MOREX.r3.4HG0413910,Cluster 7
HORVU.MOREX.r3.4HG0413970,Cluster 7
HORVU.MOREX.r3.4HG0414340,Cluster 7
HORVU.MOREX.r3.4HG0415460,Cluster 7
HORVU.MOREX.r3.4HG0416550,Cluster 7
HORVU.MOREX.r3.4HG0417740,Cluster 7
HORVU.MOREX.r3.5HG0421580,Cluster 7
HORVU.MOREX.r3.5HG0423110,Cluster 7
HORVU.MOREX.r3.5HG0426410,Cluster 7
HORVU.MOREX.r3.5HG0427920,Cluster 7
HORVU.MOREX.r3.5HG0428970,Cluster 7
HORVU.MOREX.r3.5HG0430200,Cluster 7
HORVU.MOREX.r3.5HG0430270,Cluster 7
HORVU.MOREX.r3.5HG0430940,Cluster 7
HORVU.MOREX.r3.5HG0433150,Cluster 7
HORVU.MOREX.r3.5HG0436960,Cluster 7
HORVU.MOREX.r3.5HG0439620,Cluster 7
HORVU.MOREX.r3.5HG0444870,Cluster 7
HORVU.MOREX.r3.5HG0460570,Cluster 7
HORVU.MOREX.r3.5HG0460690,Cluster 7
HORVU.MOREX.r3.5HG0461160,Cluster 7
HORVU.MOREX.r3.5HG0461280,Cluster 7
HORVU.MOREX.r3.5HG0463440,Cluster 7
HORVU.MOREX.r3.5HG0464590,Cluster 7
HORVU.MOREX.r3.5HG0464880,Cluster 7
HORVU.MOREX.r3.5HG0465320,Cluster 7
HORVU.MOREX.r3.5HG0469490,Cluster 7
HORVU.MOREX.r3.5HG0470700,Cluster 7
HORVU.MOREX.r3.5HG0471560,Cluster 7
HORVU.MOREX.r3.5HG0473380,Cluster 7
HORVU.MOREX.r3.5HG0474120,Cluster 7
HORVU.MOREX.r3.5HG0474810,Cluster 7
HORVU.MOREX.r3.5HG0475900,Cluster 7
HORVU.MOREX.r3.5HG0476460,Cluster 7
HORVU.MOREX.r3.5HG0477800,Cluster 7
HORVU.MOREX.r3.5HG0478330,Cluster 7
HORVU.MOREX.r3.5HG0478850,Cluster 7
HORVU.MOREX.r3.5HG0479000,Cluster 7
HORVU.MOREX.r3.5HG0479040,Cluster 7
HORVU.MOREX.r3.5HG0479050,Cluster 7
HORVU.MOREX.r3.5HG0479660,Cluster 7
HORVU.MOREX.r3.5HG0480050,Cluster 7
HORVU.MOREX.r3.5HG0480060,Cluster 7
HORVU.MOREX.r3.5HG0480150,Cluster 7
HORVU.MOREX.r3.5HG0480630,Cluster 7
HORVU.MOREX.r3.5HG0481120,Cluster 7
HORVU.MOREX.r3.5HG0481630,Cluster 7
HORVU.MOREX.r3.5HG0481720,Cluster 7
HORVU.MOREX.r3.5HG0482390,Cluster 7
HORVU.MOREX.r3.5HG0484180,Cluster 7
HORVU.MOREX.r3.5HG0484220,Cluster 7
HORVU.MOREX.r3.5HG0485980,Cluster 7
HORVU.MOREX.r3.5HG0486200,Cluster 7
HORVU.MOREX.r3.5HG0486220,Cluster 7
HORVU.MOREX.r3.5HG0486440,Cluster 7
HORVU.MOREX.r3.5HG0486830,Cluster 7
HORVU.MOREX.r3.5HG0487040,Cluster 7
HORVU.MOREX.r3.5HG0487980,Cluster 7
HORVU.MOREX.r3.5HG0490260,Cluster 7
HORVU.MOREX.r3.5HG0490490,Cluster 7
HORVU.MOREX.r3.5HG0490580,Cluster 7
HORVU.MOREX.r3.5HG0491490,Cluster 7
HORVU.MOREX.r3.5HG0494070,Cluster 7
HORVU.MOREX.r3.5HG0495730,Cluster 7
HORVU.MOREX.r3.5HG0496050,Cluster 7
HORVU.MOREX.r3.5HG0497170,Cluster 7
HORVU.MOREX.r3.5HG0497660,Cluster 7
HORVU.MOREX.r3.5HG0497680,Cluster 7
HORVU.MOREX.r3.5HG0498230,Cluster 7
HORVU.MOREX.r3.5HG0498480,Cluster 7
HORVU.MOREX.r3.5HG0500890,Cluster 7
HORVU.MOREX.r3.5HG0500930,Cluster 7
HORVU.MOREX.r3.5HG0502280,Cluster 7
HORVU.MOREX.r3.5HG0504260,Cluster 7
HORVU.MOREX.r3.5HG0507470,Cluster 7
HORVU.MOREX.r3.5HG0509410,Cluster 7
HORVU.MOREX.r3.5HG0509810,Cluster 7
HORVU.MOREX.r3.5HG0509900,Cluster 7
HORVU.MOREX.r3.5HG0510050,Cluster 7
HORVU.MOREX.r3.5HG0510240,Cluster 7
HORVU.MOREX.r3.5HG0510250,Cluster 7
HORVU.MOREX.r3.5HG0511110,Cluster 7
HORVU.MOREX.r3.5HG0511630,Cluster 7
HORVU.MOREX.r3.5HG0511770,Cluster 7
HORVU.MOREX.r3.5HG0511790,Cluster 7
HORVU.MOREX.r3.5HG0512640,Cluster 7
HORVU.MOREX.r3.5HG0512730,Cluster 7
HORVU.MOREX.r3.5HG0512800,Cluster 7
HORVU.MOREX.r3.5HG0513610,Cluster 7
HORVU.MOREX.r3.5HG0513730,Cluster 7
HORVU.MOREX.r3.5HG0514690,Cluster 7
HORVU.MOREX.r3.5HG0516730,Cluster 7
HORVU.MOREX.r3.5HG0517040,Cluster 7
HORVU.MOREX.r3.5HG0517140,Cluster 7
HORVU.MOREX.r3.5HG0517250,Cluster 7
HORVU.MOREX.r3.5HG0518000,Cluster 7
HORVU.MOREX.r3.5HG0519420,Cluster 7
HORVU.MOREX.r3.5HG0519710,Cluster 7
HORVU.MOREX.r3.5HG0520190,Cluster 7
HORVU.MOREX.r3.5HG0520830,Cluster 7
HORVU.MOREX.r3.5HG0520880,Cluster 7
HORVU.MOREX.r3.5HG0520940,Cluster 7
HORVU.MOREX.r3.5HG0521840,Cluster 7
HORVU.MOREX.r3.5HG0522100,Cluster 7
HORVU.MOREX.r3.5HG0522320,Cluster 7
HORVU.MOREX.r3.5HG0523090,Cluster 7
HORVU.MOREX.r3.5HG0523850,Cluster 7
HORVU.MOREX.r3.5HG0523860,Cluster 7
HORVU.MOREX.r3.5HG0524010,Cluster 7
HORVU.MOREX.r3.5HG0524170,Cluster 7
HORVU.MOREX.r3.5HG0524540,Cluster 7
HORVU.MOREX.r3.5HG0525180,Cluster 7
HORVU.MOREX.r3.5HG0525340,Cluster 7
HORVU.MOREX.r3.5HG0526010,Cluster 7
HORVU.MOREX.r3.5HG0526110,Cluster 7
HORVU.MOREX.r3.5HG0527250,Cluster 7
HORVU.MOREX.r3.5HG0528200,Cluster 7
HORVU.MOREX.r3.5HG0528540,Cluster 7
HORVU.MOREX.r3.5HG0528590,Cluster 7
HORVU.MOREX.r3.5HG0530190,Cluster 7
HORVU.MOREX.r3.5HG0530810,Cluster 7
HORVU.MOREX.r3.5HG0532650,Cluster 7
HORVU.MOREX.r3.5HG0533230,Cluster 7
HORVU.MOREX.r3.5HG0533760,Cluster 7
HORVU.MOREX.r3.5HG0536740,Cluster 7
HORVU.MOREX.r3.5HG0536910,Cluster 7
HORVU.MOREX.r3.6HG0542640,Cluster 7
HORVU.MOREX.r3.6HG0543180,Cluster 7
HORVU.MOREX.r3.6HG0546250,Cluster 7
HORVU.MOREX.r3.6HG0547090,Cluster 7
HORVU.MOREX.r3.6HG0547990,Cluster 7
HORVU.MOREX.r3.6HG0548070,Cluster 7
HORVU.MOREX.r3.6HG0548800,Cluster 7
HORVU.MOREX.r3.6HG0549920,Cluster 7
HORVU.MOREX.r3.6HG0550800,Cluster 7
HORVU.MOREX.r3.6HG0550890,Cluster 7
HORVU.MOREX.r3.6HG0551960,Cluster 7
HORVU.MOREX.r3.6HG0552120,Cluster 7
HORVU.MOREX.r3.6HG0555230,Cluster 7
HORVU.MOREX.r3.6HG0560670,Cluster 7
HORVU.MOREX.r3.6HG0560980,Cluster 7
HORVU.MOREX.r3.6HG0566570,Cluster 7
HORVU.MOREX.r3.6HG0567190,Cluster 7
HORVU.MOREX.r3.6HG0567430,Cluster 7
HORVU.MOREX.r3.6HG0567780,Cluster 7
HORVU.MOREX.r3.6HG0568570,Cluster 7
HORVU.MOREX.r3.6HG0569310,Cluster 7
HORVU.MOREX.r3.6HG0570940,Cluster 7
HORVU.MOREX.r3.6HG0570960,Cluster 7
HORVU.MOREX.r3.6HG0572860,Cluster 7
HORVU.MOREX.r3.6HG0574110,Cluster 7
HORVU.MOREX.r3.6HG0574190,Cluster 7
HORVU.MOREX.r3.6HG0574250,Cluster 7
HORVU.MOREX.r3.6HG0574290,Cluster 7
HORVU.MOREX.r3.6HG0574410,Cluster 7
HORVU.MOREX.r3.6HG0574990,Cluster 7
HORVU.MOREX.r3.6HG0575580,Cluster 7
HORVU.MOREX.r3.6HG0577300,Cluster 7
HORVU.MOREX.r3.6HG0578430,Cluster 7
HORVU.MOREX.r3.6HG0590970,Cluster 7
HORVU.MOREX.r3.6HG0593770,Cluster 7
HORVU.MOREX.r3.6HG0596410,Cluster 7
HORVU.MOREX.r3.6HG0596480,Cluster 7
HORVU.MOREX.r3.6HG0598010,Cluster 7
HORVU.MOREX.r3.6HG0598590,Cluster 7
HORVU.MOREX.r3.6HG0599470,Cluster 7
HORVU.MOREX.r3.6HG0600160,Cluster 7
HORVU.MOREX.r3.6HG0603650,Cluster 7
HORVU.MOREX.r3.6HG0603700,Cluster 7
HORVU.MOREX.r3.6HG0605740,Cluster 7
HORVU.MOREX.r3.6HG0605860,Cluster 7
HORVU.MOREX.r3.6HG0605940,Cluster 7
HORVU.MOREX.r3.6HG0607110,Cluster 7
HORVU.MOREX.r3.6HG0608490,Cluster 7
HORVU.MOREX.r3.6HG0609420,Cluster 7
HORVU.MOREX.r3.6HG0610190,Cluster 7
HORVU.MOREX.r3.6HG0614080,Cluster 7
HORVU.MOREX.r3.6HG0614500,Cluster 7
HORVU.MOREX.r3.6HG0614970,Cluster 7
HORVU.MOREX.r3.6HG0615560,Cluster 7
HORVU.MOREX.r3.6HG0615850,Cluster 7
HORVU.MOREX.r3.6HG0616150,Cluster 7
HORVU.MOREX.r3.6HG0616340,Cluster 7
HORVU.MOREX.r3.6HG0616830,Cluster 7
HORVU.MOREX.r3.6HG0617010,Cluster 7
HORVU.MOREX.r3.6HG0617070,Cluster 7
HORVU.MOREX.r3.6HG0617080,Cluster 7
HORVU.MOREX.r3.6HG0617580,Cluster 7
HORVU.MOREX.r3.6HG0617730,Cluster 7
HORVU.MOREX.r3.6HG0618640,Cluster 7
HORVU.MOREX.r3.6HG0618650,Cluster 7
HORVU.MOREX.r3.6HG0618950,Cluster 7
HORVU.MOREX.r3.6HG0619010,Cluster 7
HORVU.MOREX.r3.6HG0619040,Cluster 7
HORVU.MOREX.r3.6HG0619410,Cluster 7
HORVU.MOREX.r3.6HG0620200,Cluster 7
HORVU.MOREX.r3.6HG0622200,Cluster 7
HORVU.MOREX.r3.6HG0622430,Cluster 7
HORVU.MOREX.r3.6HG0622470,Cluster 7
HORVU.MOREX.r3.6HG0622690,Cluster 7
HORVU.MOREX.r3.6HG0624650,Cluster 7
HORVU.MOREX.r3.6HG0625280,Cluster 7
HORVU.MOREX.r3.6HG0625320,Cluster 7
HORVU.MOREX.r3.6HG0627720,Cluster 7
HORVU.MOREX.r3.6HG0627780,Cluster 7
HORVU.MOREX.r3.6HG0628660,Cluster 7
HORVU.MOREX.r3.6HG0630590,Cluster 7
HORVU.MOREX.r3.6HG0633710,Cluster 7
HORVU.MOREX.r3.7HG0635380,Cluster 7
HORVU.MOREX.r3.7HG0638850,Cluster 7
HORVU.MOREX.r3.7HG0640590,Cluster 7
HORVU.MOREX.r3.7HG0640720,Cluster 7
HORVU.MOREX.r3.7HG0640990,Cluster 7
HORVU.MOREX.r3.7HG0641110,Cluster 7
HORVU.MOREX.r3.7HG0641120,Cluster 7
HORVU.MOREX.r3.7HG0642030,Cluster 7
HORVU.MOREX.r3.7HG0642610,Cluster 7
HORVU.MOREX.r3.7HG0642910,Cluster 7
HORVU.MOREX.r3.7HG0643110,Cluster 7
HORVU.MOREX.r3.7HG0643120,Cluster 7
HORVU.MOREX.r3.7HG0643210,Cluster 7
HORVU.MOREX.r3.7HG0645780,Cluster 7
HORVU.MOREX.r3.7HG0645900,Cluster 7
HORVU.MOREX.r3.7HG0647990,Cluster 7
HORVU.MOREX.r3.7HG0648120,Cluster 7
HORVU.MOREX.r3.7HG0648480,Cluster 7
HORVU.MOREX.r3.7HG0650260,Cluster 7
HORVU.MOREX.r3.7HG0650960,Cluster 7
HORVU.MOREX.r3.7HG0651400,Cluster 7
HORVU.MOREX.r3.7HG0651430,Cluster 7
HORVU.MOREX.r3.7HG0653970,Cluster 7
HORVU.MOREX.r3.7HG0655170,Cluster 7
HORVU.MOREX.r3.7HG0656220,Cluster 7
HORVU.MOREX.r3.7HG0656670,Cluster 7
HORVU.MOREX.r3.7HG0657470,Cluster 7
HORVU.MOREX.r3.7HG0658560,Cluster 7
HORVU.MOREX.r3.7HG0660720,Cluster 7
HORVU.MOREX.r3.7HG0662420,Cluster 7
HORVU.MOREX.r3.7HG0662560,Cluster 7
HORVU.MOREX.r3.7HG0663990,Cluster 7
HORVU.MOREX.r3.7HG0664030,Cluster 7
HORVU.MOREX.r3.7HG0664610,Cluster 7
HORVU.MOREX.r3.7HG0664700,Cluster 7
HORVU.MOREX.r3.7HG0664770,Cluster 7
HORVU.MOREX.r3.7HG0666290,Cluster 7
HORVU.MOREX.r3.7HG0666610,Cluster 7
HORVU.MOREX.r3.7HG0667900,Cluster 7
HORVU.MOREX.r3.7HG0668040,Cluster 7
HORVU.MOREX.r3.7HG0668680,Cluster 7
HORVU.MOREX.r3.7HG0668940,Cluster 7
HORVU.MOREX.r3.7HG0669320,Cluster 7
HORVU.MOREX.r3.7HG0669750,Cluster 7
HORVU.MOREX.r3.7HG0675560,Cluster 7
HORVU.MOREX.r3.7HG0677480,Cluster 7
HORVU.MOREX.r3.7HG0677770,Cluster 7
HORVU.MOREX.r3.7HG0679840,Cluster 7
HORVU.MOREX.r3.7HG0682090,Cluster 7
HORVU.MOREX.r3.7HG0682170,Cluster 7
HORVU.MOREX.r3.7HG0683070,Cluster 7
HORVU.MOREX.r3.7HG0685300,Cluster 7
HORVU.MOREX.r3.7HG0688870,Cluster 7
HORVU.MOREX.r3.7HG0701630,Cluster 7
HORVU.MOREX.r3.7HG0703470,Cluster 7
HORVU.MOREX.r3.7HG0703490,Cluster 7
HORVU.MOREX.r3.7HG0704190,Cluster 7
HORVU.MOREX.r3.7HG0705990,Cluster 7
HORVU.MOREX.r3.7HG0709950,Cluster 7
HORVU.MOREX.r3.7HG0711070,Cluster 7
HORVU.MOREX.r3.7HG0714530,Cluster 7
HORVU.MOREX.r3.7HG0715110,Cluster 7
HORVU.MOREX.r3.7HG0718720,Cluster 7
HORVU.MOREX.r3.7HG0718770,Cluster 7
HORVU.MOREX.r3.7HG0719250,Cluster 7
HORVU.MOREX.r3.7HG0721890,Cluster 7
HORVU.MOREX.r3.7HG0724140,Cluster 7
HORVU.MOREX.r3.7HG0725370,Cluster 7
HORVU.MOREX.r3.7HG0726150,Cluster 7
HORVU.MOREX.r3.7HG0726360,Cluster 7
HORVU.MOREX.r3.7HG0729340,Cluster 7
HORVU.MOREX.r3.7HG0731730,Cluster 7
HORVU.MOREX.r3.7HG0731740,Cluster 7
HORVU.MOREX.r3.7HG0732170,Cluster 7
HORVU.MOREX.r3.7HG0732710,Cluster 7
HORVU.MOREX.r3.7HG0733480,Cluster 7
HORVU.MOREX.r3.7HG0734210,Cluster 7
HORVU.MOREX.r3.7HG0736410,Cluster 7
HORVU.MOREX.r3.7HG0736440,Cluster 7
HORVU.MOREX.r3.7HG0736710,Cluster 7
HORVU.MOREX.r3.7HG0736780,Cluster 7
HORVU.MOREX.r3.7HG0738010,Cluster 7
HORVU.MOREX.r3.7HG0739030,Cluster 7
HORVU.MOREX.r3.7HG0739180,Cluster 7
HORVU.MOREX.r3.7HG0742700,Cluster 7
HORVU.MOREX.r3.7HG0742840,Cluster 7
HORVU.MOREX.r3.7HG0742900,Cluster 7
HORVU.MOREX.r3.7HG0743270,Cluster 7
HORVU.MOREX.r3.7HG0743280,Cluster 7
HORVU.MOREX.r3.7HG0744120,Cluster 7
HORVU.MOREX.r3.7HG0744190,Cluster 7
HORVU.MOREX.r3.7HG0744250,Cluster 7
HORVU.MOREX.r3.7HG0744260,Cluster 7
HORVU.MOREX.r3.7HG0744270,Cluster 7
HORVU.MOREX.r3.7HG0744280,Cluster 7
HORVU.MOREX.r3.7HG0744450,Cluster 7
HORVU.MOREX.r3.7HG0746120,Cluster 7
HORVU.MOREX.r3.7HG0746260,Cluster 7
HORVU.MOREX.r3.7HG0746590,Cluster 7
HORVU.MOREX.r3.7HG0746630,Cluster 7
HORVU.MOREX.r3.7HG0746660,Cluster 7
HORVU.MOREX.r3.7HG0746670,Cluster 7
HORVU.MOREX.r3.1HG0000380,Cluster 5
HORVU.MOREX.r3.1HG0000950,Cluster 5
HORVU.MOREX.r3.1HG0006210,Cluster 5
HORVU.MOREX.r3.1HG0008790,Cluster 5
HORVU.MOREX.r3.1HG0008980,Cluster 5
HORVU.MOREX.r3.1HG0009490,Cluster 5
HORVU.MOREX.r3.1HG0010640,Cluster 5
HORVU.MOREX.r3.1HG0014120,Cluster 5
HORVU.MOREX.r3.1HG0014190,Cluster 5
HORVU.MOREX.r3.1HG0014530,Cluster 5
HORVU.MOREX.r3.1HG0017280,Cluster 5
HORVU.MOREX.r3.1HG0017420,Cluster 5
HORVU.MOREX.r3.1HG0017930,Cluster 5
HORVU.MOREX.r3.1HG0017980,Cluster 5
HORVU.MOREX.r3.1HG0018930,Cluster 5
HORVU.MOREX.r3.1HG0019100,Cluster 5
HORVU.MOREX.r3.1HG0019230,Cluster 5
HORVU.MOREX.r3.1HG0019260,Cluster 5
